[2025-03-29 15:23:06,632] 1025 httpx - INFO - HTTP Request: POST https://api.ai21.com/studio/v1/chat/completions "HTTP/1.1 200 OK"
[2025-03-29 15:24:45,631] 402 PyPDF2._reader - WARNING - Object 1068 0 found
[2025-03-29 15:24:45,693] 402 PyPDF2._reader - WARNING - Object 1071 0 found
[2025-03-29 15:24:45,758] 402 PyPDF2._reader - WARNING - Object 1078 0 found
[2025-03-29 15:24:45,825] 402 PyPDF2._reader - WARNING - Object 1081 0 found
[2025-03-29 15:24:45,891] 402 PyPDF2._reader - WARNING - Object 1084 0 found
[2025-03-29 15:24:45,953] 402 PyPDF2._reader - WARNING - Object 1087 0 found
[2025-03-29 15:24:46,022] 402 PyPDF2._reader - WARNING - Object 1090 0 found
[2025-03-29 15:24:46,088] 402 PyPDF2._reader - WARNING - Object 1093 0 found
[2025-03-29 15:24:46,153] 402 PyPDF2._reader - WARNING - Object 1096 0 found
[2025-03-29 15:24:46,224] 402 PyPDF2._reader - WARNING - Object 1100 0 found
[2025-03-29 15:24:46,291] 402 PyPDF2._reader - WARNING - Object 1103 0 found
[2025-03-29 15:24:46,353] 402 PyPDF2._reader - WARNING - Object 1106 0 found
[2025-03-29 15:24:46,425] 402 PyPDF2._reader - WARNING - Object 1109 0 found
[2025-03-29 15:24:46,491] 402 PyPDF2._reader - WARNING - Object 1112 0 found
[2025-03-29 15:24:46,553] 402 PyPDF2._reader - WARNING - Object 1115 0 found
[2025-03-29 15:24:46,623] 402 PyPDF2._reader - WARNING - Object 1118 0 found
[2025-03-29 15:24:46,691] 402 PyPDF2._reader - WARNING - Object 1121 0 found
[2025-03-29 15:24:46,759] 402 PyPDF2._reader - WARNING - Object 1124 0 found
[2025-03-29 15:24:46,826] 402 PyPDF2._reader - WARNING - Object 1127 0 found
[2025-03-29 15:24:46,893] 402 PyPDF2._reader - WARNING - Object 1131 0 found
[2025-03-29 15:24:46,966] 402 PyPDF2._reader - WARNING - Object 1134 0 found
[2025-03-29 15:24:47,035] 402 PyPDF2._reader - WARNING - Object 1137 0 found
[2025-03-29 15:24:47,100] 402 PyPDF2._reader - WARNING - Object 1140 0 found
[2025-03-29 15:24:47,169] 402 PyPDF2._reader - WARNING - Object 1144 0 found
[2025-03-29 15:24:47,241] 402 PyPDF2._reader - WARNING - Object 1147 0 found
[2025-03-29 15:24:47,309] 402 PyPDF2._reader - WARNING - Object 1150 0 found
[2025-03-29 15:24:47,379] 402 PyPDF2._reader - WARNING - Object 1153 0 found
[2025-03-29 15:24:47,449] 402 PyPDF2._reader - WARNING - Object 1156 0 found
[2025-03-29 15:24:47,519] 402 PyPDF2._reader - WARNING - Object 1160 0 found
[2025-03-29 15:24:47,588] 402 PyPDF2._reader - WARNING - Object 1164 0 found
[2025-03-29 15:24:47,659] 402 PyPDF2._reader - WARNING - Object 1167 0 found
[2025-03-29 15:24:47,729] 402 PyPDF2._reader - WARNING - Object 1170 0 found
[2025-03-29 15:24:47,797] 402 PyPDF2._reader - WARNING - Object 1173 0 found
[2025-03-29 15:24:47,865] 402 PyPDF2._reader - WARNING - Object 1176 0 found
[2025-03-29 15:24:47,938] 402 PyPDF2._reader - WARNING - Object 1180 0 found
[2025-03-29 15:24:48,008] 402 PyPDF2._reader - WARNING - Object 1183 0 found
[2025-03-29 15:24:48,080] 402 PyPDF2._reader - WARNING - Object 1189 0 found
[2025-03-29 15:24:48,151] 402 PyPDF2._reader - WARNING - Object 1192 0 found
[2025-03-29 15:24:48,223] 402 PyPDF2._reader - WARNING - Object 1195 0 found
[2025-03-29 15:24:48,294] 402 PyPDF2._reader - WARNING - Object 1199 0 found
[2025-03-29 15:24:48,368] 402 PyPDF2._reader - WARNING - Object 1202 0 found
[2025-03-29 15:24:48,443] 402 PyPDF2._reader - WARNING - Object 1205 0 found
[2025-03-29 15:24:48,516] 402 PyPDF2._reader - WARNING - Object 1209 0 found
[2025-03-29 15:24:48,589] 402 PyPDF2._reader - WARNING - Object 1213 0 found
[2025-03-29 15:24:48,661] 402 PyPDF2._reader - WARNING - Object 1216 0 found
[2025-03-29 15:24:48,733] 402 PyPDF2._reader - WARNING - Object 1219 0 found
[2025-03-29 15:24:48,804] 402 PyPDF2._reader - WARNING - Object 1222 0 found
[2025-03-29 15:24:48,881] 402 PyPDF2._reader - WARNING - Object 1226 0 found
[2025-03-29 15:24:48,954] 402 PyPDF2._reader - WARNING - Object 1229 0 found
[2025-03-29 15:24:49,029] 402 PyPDF2._reader - WARNING - Object 1233 0 found
[2025-03-29 15:24:49,103] 402 PyPDF2._reader - WARNING - Object 1237 0 found
[2025-03-29 15:24:49,174] 402 PyPDF2._reader - WARNING - Object 1240 0 found
[2025-03-29 15:24:49,251] 402 PyPDF2._reader - WARNING - Object 1243 0 found
[2025-03-29 15:24:49,323] 402 PyPDF2._reader - WARNING - Object 1246 0 found
[2025-03-29 15:24:49,399] 402 PyPDF2._reader - WARNING - Object 1249 0 found
[2025-03-29 15:24:49,468] 402 PyPDF2._reader - WARNING - Object 1252 0 found
[2025-03-29 15:24:49,543] 402 PyPDF2._reader - WARNING - Object 1255 0 found
[2025-03-29 15:24:49,619] 402 PyPDF2._reader - WARNING - Object 1258 0 found
[2025-03-29 15:24:49,693] 402 PyPDF2._reader - WARNING - Object 1262 0 found
[2025-03-29 15:24:49,768] 402 PyPDF2._reader - WARNING - Object 1265 0 found
[2025-03-29 15:24:49,844] 402 PyPDF2._reader - WARNING - Object 1268 0 found
[2025-03-29 15:24:49,921] 402 PyPDF2._reader - WARNING - Object 1271 0 found
[2025-03-29 15:24:49,994] 402 PyPDF2._reader - WARNING - Object 1275 0 found
[2025-03-29 15:24:50,071] 402 PyPDF2._reader - WARNING - Object 1278 0 found
[2025-03-29 15:24:50,144] 402 PyPDF2._reader - WARNING - Object 1281 0 found
[2025-03-29 15:24:50,221] 402 PyPDF2._reader - WARNING - Object 1284 0 found
[2025-03-29 15:24:50,297] 402 PyPDF2._reader - WARNING - Object 1287 0 found
[2025-03-29 15:24:50,368] 402 PyPDF2._reader - WARNING - Object 1290 0 found
[2025-03-29 15:24:50,450] 402 PyPDF2._reader - WARNING - Object 1293 0 found
[2025-03-29 15:24:50,524] 402 PyPDF2._reader - WARNING - Object 1296 0 found
[2025-03-29 15:24:50,605] 402 PyPDF2._reader - WARNING - Object 1300 0 found
[2025-03-29 15:24:50,684] 402 PyPDF2._reader - WARNING - Object 1303 0 found
[2025-03-29 15:24:50,758] 402 PyPDF2._reader - WARNING - Object 1306 0 found
[2025-03-29 15:24:50,837] 402 PyPDF2._reader - WARNING - Object 1310 0 found
[2025-03-29 15:24:50,915] 402 PyPDF2._reader - WARNING - Object 1313 0 found
[2025-03-29 15:24:50,993] 402 PyPDF2._reader - WARNING - Object 1316 0 found
[2025-03-29 15:24:51,071] 402 PyPDF2._reader - WARNING - Object 1320 0 found
[2025-03-29 15:24:51,149] 402 PyPDF2._reader - WARNING - Object 1323 0 found
[2025-03-29 15:24:51,225] 402 PyPDF2._reader - WARNING - Object 1326 0 found
[2025-03-29 15:24:51,304] 402 PyPDF2._reader - WARNING - Object 1329 0 found
[2025-03-29 15:24:51,384] 402 PyPDF2._reader - WARNING - Object 1332 0 found
[2025-03-29 15:24:51,463] 402 PyPDF2._reader - WARNING - Object 1335 0 found
[2025-03-29 15:24:51,545] 402 PyPDF2._reader - WARNING - Object 1338 0 found
[2025-03-29 15:24:51,624] 402 PyPDF2._reader - WARNING - Object 1341 0 found
[2025-03-29 15:24:51,703] 402 PyPDF2._reader - WARNING - Object 1344 0 found
[2025-03-29 15:24:51,783] 402 PyPDF2._reader - WARNING - Object 1347 0 found
[2025-03-29 15:24:51,867] 402 PyPDF2._reader - WARNING - Object 1351 0 found
[2025-03-29 15:24:51,943] 402 PyPDF2._reader - WARNING - Object 1354 0 found
[2025-03-29 15:24:52,024] 402 PyPDF2._reader - WARNING - Object 1357 0 found
[2025-03-29 15:24:52,103] 402 PyPDF2._reader - WARNING - Object 1360 0 found
[2025-03-29 15:24:52,186] 402 PyPDF2._reader - WARNING - Object 1363 0 found
[2025-03-29 15:24:52,269] 402 PyPDF2._reader - WARNING - Object 1366 0 found
[2025-03-29 15:24:52,351] 402 PyPDF2._reader - WARNING - Object 1370 0 found
[2025-03-29 15:24:52,433] 402 PyPDF2._reader - WARNING - Object 1373 0 found
[2025-03-29 15:24:52,514] 402 PyPDF2._reader - WARNING - Object 1377 0 found
[2025-03-29 15:24:52,593] 402 PyPDF2._reader - WARNING - Object 1380 0 found
[2025-03-29 15:24:52,674] 402 PyPDF2._reader - WARNING - Object 1383 0 found
[2025-03-29 15:24:52,757] 402 PyPDF2._reader - WARNING - Object 1386 0 found
[2025-03-29 15:24:52,836] 402 PyPDF2._reader - WARNING - Object 1389 0 found
[2025-03-29 15:24:52,921] 402 PyPDF2._reader - WARNING - Object 1392 0 found
[2025-03-29 15:24:53,003] 402 PyPDF2._reader - WARNING - Object 1395 0 found
[2025-03-29 15:24:53,085] 402 PyPDF2._reader - WARNING - Object 1398 0 found
[2025-03-29 15:24:53,169] 402 PyPDF2._reader - WARNING - Object 1401 0 found
[2025-03-29 15:24:53,253] 402 PyPDF2._reader - WARNING - Object 1404 0 found
[2025-03-29 15:24:53,335] 402 PyPDF2._reader - WARNING - Object 1408 0 found
[2025-03-29 15:24:53,421] 402 PyPDF2._reader - WARNING - Object 1411 0 found
[2025-03-29 15:24:53,503] 402 PyPDF2._reader - WARNING - Object 1414 0 found
[2025-03-29 15:24:53,583] 402 PyPDF2._reader - WARNING - Object 1418 0 found
[2025-03-29 15:24:53,669] 402 PyPDF2._reader - WARNING - Object 1421 0 found
[2025-03-29 15:24:53,750] 402 PyPDF2._reader - WARNING - Object 1424 0 found
[2025-03-29 15:24:53,839] 402 PyPDF2._reader - WARNING - Object 1427 0 found
[2025-03-29 15:24:53,923] 402 PyPDF2._reader - WARNING - Object 1430 0 found
[2025-03-29 15:24:54,009] 402 PyPDF2._reader - WARNING - Object 1434 0 found
[2025-03-29 15:24:54,092] 402 PyPDF2._reader - WARNING - Object 1437 0 found
[2025-03-29 15:24:54,176] 402 PyPDF2._reader - WARNING - Object 1441 0 found
[2025-03-29 15:24:54,261] 402 PyPDF2._reader - WARNING - Object 1444 0 found
[2025-03-29 15:24:54,351] 402 PyPDF2._reader - WARNING - Object 1447 0 found
[2025-03-29 15:24:54,435] 402 PyPDF2._reader - WARNING - Object 1453 0 found
[2025-03-29 15:24:54,523] 402 PyPDF2._reader - WARNING - Object 1456 0 found
[2025-03-29 15:24:54,605] 402 PyPDF2._reader - WARNING - Object 1459 0 found
[2025-03-29 15:24:54,693] 402 PyPDF2._reader - WARNING - Object 1462 0 found
[2025-03-29 15:24:54,779] 402 PyPDF2._reader - WARNING - Object 1465 0 found
[2025-03-29 15:24:54,865] 402 PyPDF2._reader - WARNING - Object 1468 0 found
[2025-03-29 15:24:54,948] 402 PyPDF2._reader - WARNING - Object 1471 0 found
[2025-03-29 15:24:55,039] 402 PyPDF2._reader - WARNING - Object 1474 0 found
[2025-03-29 15:24:55,123] 402 PyPDF2._reader - WARNING - Object 1477 0 found
[2025-03-29 15:24:55,211] 402 PyPDF2._reader - WARNING - Object 1480 0 found
[2025-03-29 15:24:55,300] 402 PyPDF2._reader - WARNING - Object 1483 0 found
[2025-03-29 15:24:55,388] 402 PyPDF2._reader - WARNING - Object 1486 0 found
[2025-03-29 15:24:55,473] 402 PyPDF2._reader - WARNING - Object 1490 0 found
[2025-03-29 15:24:55,561] 402 PyPDF2._reader - WARNING - Object 1493 0 found
[2025-03-29 15:24:55,650] 402 PyPDF2._reader - WARNING - Object 1496 0 found
[2025-03-29 15:24:55,740] 402 PyPDF2._reader - WARNING - Object 1499 0 found
[2025-03-29 15:24:55,833] 402 PyPDF2._reader - WARNING - Object 1502 0 found
[2025-03-29 15:24:55,921] 402 PyPDF2._reader - WARNING - Object 1505 0 found
[2025-03-29 15:24:56,009] 402 PyPDF2._reader - WARNING - Object 1508 0 found
[2025-03-29 15:24:56,098] 402 PyPDF2._reader - WARNING - Object 1512 0 found
[2025-03-29 15:24:56,185] 402 PyPDF2._reader - WARNING - Object 1515 0 found
[2025-03-29 15:24:56,279] 402 PyPDF2._reader - WARNING - Object 1518 0 found
[2025-03-29 15:24:56,368] 402 PyPDF2._reader - WARNING - Object 1522 0 found
[2025-03-29 15:24:56,457] 402 PyPDF2._reader - WARNING - Object 1525 0 found
[2025-03-29 15:24:56,549] 402 PyPDF2._reader - WARNING - Object 1529 0 found
[2025-03-29 15:24:56,639] 402 PyPDF2._reader - WARNING - Object 1532 0 found
[2025-03-29 15:24:56,727] 402 PyPDF2._reader - WARNING - Object 1536 0 found
[2025-03-29 15:24:56,819] 402 PyPDF2._reader - WARNING - Object 1539 0 found
[2025-03-29 15:24:56,908] 402 PyPDF2._reader - WARNING - Object 1542 0 found
[2025-03-29 15:24:56,999] 402 PyPDF2._reader - WARNING - Object 1545 0 found
[2025-03-29 15:24:57,089] 402 PyPDF2._reader - WARNING - Object 1548 0 found
[2025-03-29 15:24:57,179] 402 PyPDF2._reader - WARNING - Object 1551 0 found
[2025-03-29 15:24:57,273] 402 PyPDF2._reader - WARNING - Object 1554 0 found
[2025-03-29 15:24:57,365] 402 PyPDF2._reader - WARNING - Object 1557 0 found
[2025-03-29 15:24:57,461] 402 PyPDF2._reader - WARNING - Object 1560 0 found
[2025-03-29 15:24:57,554] 402 PyPDF2._reader - WARNING - Object 1563 0 found
[2025-03-29 15:24:57,645] 402 PyPDF2._reader - WARNING - Object 1566 0 found
[2025-03-29 15:24:57,739] 402 PyPDF2._reader - WARNING - Object 1569 0 found
[2025-03-29 15:24:57,829] 402 PyPDF2._reader - WARNING - Object 1572 0 found
[2025-03-29 15:24:57,924] 402 PyPDF2._reader - WARNING - Object 1576 0 found
[2025-03-29 15:24:58,013] 402 PyPDF2._reader - WARNING - Object 1579 0 found
[2025-03-29 15:24:58,109] 402 PyPDF2._reader - WARNING - Object 1582 0 found
[2025-03-29 15:24:58,203] 402 PyPDF2._reader - WARNING - Object 1585 0 found
[2025-03-29 15:24:58,295] 402 PyPDF2._reader - WARNING - Object 1588 0 found
[2025-03-29 15:24:58,391] 402 PyPDF2._reader - WARNING - Object 1591 0 found
[2025-03-29 15:24:58,489] 402 PyPDF2._reader - WARNING - Object 1594 0 found
[2025-03-29 15:24:58,611] 402 PyPDF2._reader - WARNING - Object 1597 0 found
[2025-03-29 15:24:58,739] 402 PyPDF2._reader - WARNING - Object 1600 0 found
[2025-03-29 15:24:58,853] 402 PyPDF2._reader - WARNING - Object 1603 0 found
[2025-03-29 15:24:58,961] 402 PyPDF2._reader - WARNING - Object 1606 0 found
[2025-03-29 15:24:59,083] 402 PyPDF2._reader - WARNING - Object 1609 0 found
[2025-03-29 15:24:59,183] 402 PyPDF2._reader - WARNING - Object 1612 0 found
[2025-03-29 15:24:59,279] 402 PyPDF2._reader - WARNING - Object 1616 0 found
[2025-03-29 15:24:59,375] 402 PyPDF2._reader - WARNING - Object 1619 0 found
[2025-03-29 15:24:59,473] 402 PyPDF2._reader - WARNING - Object 1623 0 found
[2025-03-29 15:24:59,570] 402 PyPDF2._reader - WARNING - Object 1626 0 found
[2025-03-29 15:24:59,663] 402 PyPDF2._reader - WARNING - Object 1630 0 found
[2025-03-29 15:24:59,759] 402 PyPDF2._reader - WARNING - Object 1633 0 found
[2025-03-29 15:24:59,854] 402 PyPDF2._reader - WARNING - Object 1637 0 found
[2025-03-29 15:24:59,952] 402 PyPDF2._reader - WARNING - Object 1640 0 found
[2025-03-29 15:25:00,057] 402 PyPDF2._reader - WARNING - Object 1643 0 found
[2025-03-29 15:25:00,153] 402 PyPDF2._reader - WARNING - Object 1646 0 found
[2025-03-29 15:25:00,249] 402 PyPDF2._reader - WARNING - Object 1649 0 found
[2025-03-29 15:25:00,348] 402 PyPDF2._reader - WARNING - Object 1652 0 found
[2025-03-29 15:25:00,449] 402 PyPDF2._reader - WARNING - Object 1661 0 found
[2025-03-29 15:25:00,543] 402 PyPDF2._reader - WARNING - Object 1664 0 found
[2025-03-29 15:25:00,643] 402 PyPDF2._reader - WARNING - Object 1667 0 found
[2025-03-29 15:25:00,741] 402 PyPDF2._reader - WARNING - Object 1673 0 found
[2025-03-29 15:25:00,838] 402 PyPDF2._reader - WARNING - Object 1676 0 found
[2025-03-29 15:25:00,937] 402 PyPDF2._reader - WARNING - Object 1679 0 found
[2025-03-29 15:25:01,036] 402 PyPDF2._reader - WARNING - Object 1683 0 found
[2025-03-29 15:25:01,133] 402 PyPDF2._reader - WARNING - Object 1686 0 found
[2025-03-29 15:25:01,231] 402 PyPDF2._reader - WARNING - Object 1689 0 found
[2025-03-29 15:25:01,329] 402 PyPDF2._reader - WARNING - Object 1692 0 found
[2025-03-29 15:25:01,429] 402 PyPDF2._reader - WARNING - Object 1696 0 found
[2025-03-29 15:25:01,524] 402 PyPDF2._reader - WARNING - Object 1699 0 found
[2025-03-29 15:25:01,623] 402 PyPDF2._reader - WARNING - Object 1702 0 found
[2025-03-29 15:25:01,723] 402 PyPDF2._reader - WARNING - Object 1705 0 found
[2025-03-29 15:25:01,823] 402 PyPDF2._reader - WARNING - Object 1708 0 found
[2025-03-29 15:25:01,923] 402 PyPDF2._reader - WARNING - Object 1712 0 found
[2025-03-29 15:25:02,022] 402 PyPDF2._reader - WARNING - Object 1716 0 found
[2025-03-29 15:25:02,123] 402 PyPDF2._reader - WARNING - Object 1719 0 found
[2025-03-29 15:25:02,224] 402 PyPDF2._reader - WARNING - Object 1722 0 found
[2025-03-29 15:25:02,323] 402 PyPDF2._reader - WARNING - Object 1726 0 found
[2025-03-29 15:25:02,426] 402 PyPDF2._reader - WARNING - Object 1729 0 found
[2025-03-29 15:25:02,528] 402 PyPDF2._reader - WARNING - Object 1732 0 found
[2025-03-29 15:25:02,632] 402 PyPDF2._reader - WARNING - Object 1735 0 found
[2025-03-29 15:25:02,736] 402 PyPDF2._reader - WARNING - Object 1739 0 found
[2025-03-29 15:25:02,835] 402 PyPDF2._reader - WARNING - Object 1743 0 found
[2025-03-29 15:25:02,934] 402 PyPDF2._reader - WARNING - Object 1746 0 found
[2025-03-29 15:25:03,039] 402 PyPDF2._reader - WARNING - Object 1757 0 found
[2025-03-29 15:25:03,139] 402 PyPDF2._reader - WARNING - Object 1760 0 found
[2025-03-29 15:25:03,243] 402 PyPDF2._reader - WARNING - Object 1764 0 found
[2025-03-29 15:25:03,363] 402 PyPDF2._reader - WARNING - Object 1767 0 found
[2025-03-29 15:25:03,493] 402 PyPDF2._reader - WARNING - Object 1770 0 found
[2025-03-29 15:25:03,623] 402 PyPDF2._reader - WARNING - Object 1773 0 found
[2025-03-29 15:25:03,754] 402 PyPDF2._reader - WARNING - Object 1776 0 found
[2025-03-29 15:25:03,890] 402 PyPDF2._reader - WARNING - Object 1780 0 found
[2025-03-29 15:25:04,022] 402 PyPDF2._reader - WARNING - Object 1784 0 found
[2025-03-29 15:25:04,152] 402 PyPDF2._reader - WARNING - Object 1788 0 found
[2025-03-29 15:25:04,283] 402 PyPDF2._reader - WARNING - Object 1791 0 found
[2025-03-29 15:25:04,387] 402 PyPDF2._reader - WARNING - Object 1794 0 found
[2025-03-29 15:25:04,491] 402 PyPDF2._reader - WARNING - Object 1797 0 found
[2025-03-29 15:25:04,593] 402 PyPDF2._reader - WARNING - Object 1801 0 found
[2025-03-29 15:25:04,699] 402 PyPDF2._reader - WARNING - Object 1805 0 found
[2025-03-29 15:25:04,798] 402 PyPDF2._reader - WARNING - Object 1808 0 found
[2025-03-29 15:25:04,909] 402 PyPDF2._reader - WARNING - Object 1811 0 found
[2025-03-29 15:25:05,012] 402 PyPDF2._reader - WARNING - Object 1814 0 found
[2025-03-29 15:25:05,118] 402 PyPDF2._reader - WARNING - Object 1817 0 found
[2025-03-29 15:25:05,223] 402 PyPDF2._reader - WARNING - Object 1820 0 found
[2025-03-29 15:25:05,331] 402 PyPDF2._reader - WARNING - Object 1823 0 found
[2025-03-29 15:25:05,438] 402 PyPDF2._reader - WARNING - Object 1827 0 found
[2025-03-29 15:25:05,545] 402 PyPDF2._reader - WARNING - Object 1830 0 found
[2025-03-29 15:25:05,654] 402 PyPDF2._reader - WARNING - Object 1834 0 found
[2025-03-29 15:25:05,759] 402 PyPDF2._reader - WARNING - Object 1837 0 found
[2025-03-29 15:25:05,865] 402 PyPDF2._reader - WARNING - Object 1840 0 found
[2025-03-29 15:25:05,973] 402 PyPDF2._reader - WARNING - Object 1843 0 found
[2025-03-29 15:25:06,078] 402 PyPDF2._reader - WARNING - Object 1847 0 found
[2025-03-29 15:25:06,185] 402 PyPDF2._reader - WARNING - Object 1851 0 found
[2025-03-29 15:25:06,293] 402 PyPDF2._reader - WARNING - Object 1854 0 found
[2025-03-29 15:25:06,400] 402 PyPDF2._reader - WARNING - Object 1857 0 found
[2025-03-29 15:25:06,509] 402 PyPDF2._reader - WARNING - Object 1860 0 found
[2025-03-29 15:25:06,613] 402 PyPDF2._reader - WARNING - Object 1867 0 found
[2025-03-29 15:25:06,722] 402 PyPDF2._reader - WARNING - Object 1870 0 found
[2025-03-29 15:25:06,829] 402 PyPDF2._reader - WARNING - Object 1873 0 found
[2025-03-29 15:25:06,934] 402 PyPDF2._reader - WARNING - Object 1876 0 found
[2025-03-29 15:25:07,044] 402 PyPDF2._reader - WARNING - Object 1879 0 found
[2025-03-29 15:25:07,152] 402 PyPDF2._reader - WARNING - Object 1885 0 found
[2025-03-29 15:25:07,259] 402 PyPDF2._reader - WARNING - Object 1888 0 found
[2025-03-29 15:25:07,370] 402 PyPDF2._reader - WARNING - Object 1891 0 found
[2025-03-29 15:25:07,481] 402 PyPDF2._reader - WARNING - Object 1894 0 found
[2025-03-29 15:25:07,601] 402 PyPDF2._reader - WARNING - Object 1897 0 found
[2025-03-29 15:25:07,749] 402 PyPDF2._reader - WARNING - Object 1900 0 found
[2025-03-29 15:25:07,899] 402 PyPDF2._reader - WARNING - Object 1903 0 found
[2025-03-29 15:25:08,129] 402 PyPDF2._reader - WARNING - Object 1906 0 found
[2025-03-29 15:25:08,395] 402 PyPDF2._reader - WARNING - Object 1909 0 found
[2025-03-29 15:25:08,652] 402 PyPDF2._reader - WARNING - Object 1912 0 found
[2025-03-29 15:25:08,879] 402 PyPDF2._reader - WARNING - Object 1915 0 found
[2025-03-29 15:25:09,050] 402 PyPDF2._reader - WARNING - Object 1918 0 found
[2025-03-29 15:25:09,214] 402 PyPDF2._reader - WARNING - Object 1922 0 found
[2025-03-29 15:25:09,445] 402 PyPDF2._reader - WARNING - Object 1928 0 found
[2025-03-29 15:25:09,676] 402 PyPDF2._reader - WARNING - Object 1938 0 found
[2025-03-29 15:25:09,905] 402 PyPDF2._reader - WARNING - Object 1941 0 found
[2025-03-29 15:25:10,131] 402 PyPDF2._reader - WARNING - Object 1944 0 found
[2025-03-29 15:25:10,246] 402 PyPDF2._reader - WARNING - Object 1947 0 found
[2025-03-29 15:25:10,423] 402 PyPDF2._reader - WARNING - Object 1950 0 found
[2025-03-29 15:25:10,655] 402 PyPDF2._reader - WARNING - Object 1954 0 found
[2025-03-29 15:25:10,890] 402 PyPDF2._reader - WARNING - Object 1957 0 found
[2025-03-29 15:25:11,126] 402 PyPDF2._reader - WARNING - Object 1960 0 found
[2025-03-29 15:25:11,359] 402 PyPDF2._reader - WARNING - Object 1963 0 found
[2025-03-29 15:25:11,598] 402 PyPDF2._reader - WARNING - Object 1966 0 found
[2025-03-29 15:25:11,834] 402 PyPDF2._reader - WARNING - Object 1969 0 found
[2025-03-29 15:25:12,071] 402 PyPDF2._reader - WARNING - Object 1972 0 found
[2025-03-29 15:25:12,305] 402 PyPDF2._reader - WARNING - Object 1975 0 found
[2025-03-29 15:25:12,614] 402 PyPDF2._reader - WARNING - Object 1978 0 found
[2025-03-29 15:25:12,862] 402 PyPDF2._reader - WARNING - Object 1985 0 found
[2025-03-29 15:25:12,948] 402 PyPDF2._reader - WARNING - Object 1988 0 found
[2025-03-29 15:25:13,139] 402 PyPDF2._reader - WARNING - Object 1992 0 found
[2025-03-29 15:25:13,329] 402 PyPDF2._reader - WARNING - Object 1995 0 found
[2025-03-29 15:25:13,426] 402 PyPDF2._reader - WARNING - Object 1998 0 found
[2025-03-29 15:25:13,529] 402 PyPDF2._reader - WARNING - Object 2002 0 found
[2025-03-29 15:25:13,764] 402 PyPDF2._reader - WARNING - Object 2005 0 found
[2025-03-29 15:25:13,964] 402 PyPDF2._reader - WARNING - Object 2008 0 found
[2025-03-29 15:25:14,189] 402 PyPDF2._reader - WARNING - Object 2012 0 found
[2025-03-29 15:25:14,427] 402 PyPDF2._reader - WARNING - Object 2016 0 found
[2025-03-29 15:25:14,628] 402 PyPDF2._reader - WARNING - Object 2019 0 found
[2025-03-29 15:25:14,729] 402 PyPDF2._reader - WARNING - Object 2023 0 found
[2025-03-29 15:25:14,929] 402 PyPDF2._reader - WARNING - Object 2026 0 found
[2025-03-29 15:25:15,096] 402 PyPDF2._reader - WARNING - Object 2029 0 found
[2025-03-29 15:25:15,188] 402 PyPDF2._reader - WARNING - Object 2032 0 found
[2025-03-29 15:25:15,254] 402 PyPDF2._reader - WARNING - Object 2038 0 found
[2025-03-29 15:25:15,331] 402 PyPDF2._reader - WARNING - Object 2042 0 found
[2025-03-29 15:25:15,552] 402 PyPDF2._reader - WARNING - Object 2045 0 found
[2025-03-29 15:25:15,764] 402 PyPDF2._reader - WARNING - Object 2048 0 found
[2025-03-29 15:25:15,949] 402 PyPDF2._reader - WARNING - Object 2051 0 found
[2025-03-29 15:25:16,072] 402 PyPDF2._reader - WARNING - Object 2055 0 found
[2025-03-29 15:25:16,187] 402 PyPDF2._reader - WARNING - Object 2058 0 found
[2025-03-29 15:25:16,324] 402 PyPDF2._reader - WARNING - Object 2062 0 found
[2025-03-29 15:25:16,439] 402 PyPDF2._reader - WARNING - Object 2066 0 found
[2025-03-29 15:25:16,559] 402 PyPDF2._reader - WARNING - Object 2069 0 found
[2025-03-29 15:25:16,673] 402 PyPDF2._reader - WARNING - Object 2075 0 found
[2025-03-29 15:25:16,787] 402 PyPDF2._reader - WARNING - Object 2079 0 found
[2025-03-29 15:25:16,901] 402 PyPDF2._reader - WARNING - Object 2083 0 found
[2025-03-29 15:25:17,013] 402 PyPDF2._reader - WARNING - Object 2086 0 found
[2025-03-29 15:25:17,120] 402 PyPDF2._reader - WARNING - Object 2090 0 found
[2025-03-29 15:25:17,243] 402 PyPDF2._reader - WARNING - Object 2100 0 found
[2025-03-29 15:25:17,370] 402 PyPDF2._reader - WARNING - Object 2103 0 found
[2025-03-29 15:25:17,503] 402 PyPDF2._reader - WARNING - Object 2106 0 found
[2025-03-29 15:25:17,628] 402 PyPDF2._reader - WARNING - Object 2113 0 found
[2025-03-29 15:25:17,753] 402 PyPDF2._reader - WARNING - Object 2116 0 found
[2025-03-29 15:25:17,870] 402 PyPDF2._reader - WARNING - Object 2119 0 found
[2025-03-29 15:25:17,999] 402 PyPDF2._reader - WARNING - Object 2122 0 found
[2025-03-29 15:25:18,124] 402 PyPDF2._reader - WARNING - Object 2125 0 found
[2025-03-29 15:25:18,241] 402 PyPDF2._reader - WARNING - Object 2128 0 found
[2025-03-29 15:25:18,374] 402 PyPDF2._reader - WARNING - Object 2131 0 found
[2025-03-29 15:25:18,515] 402 PyPDF2._reader - WARNING - Object 2134 0 found
[2025-03-29 15:25:18,633] 402 PyPDF2._reader - WARNING - Object 2138 0 found
[2025-03-29 15:25:18,749] 402 PyPDF2._reader - WARNING - Object 2141 0 found
[2025-03-29 15:25:18,863] 402 PyPDF2._reader - WARNING - Object 2145 0 found
